0,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6675,0.87
1,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,376,9.6,6.89,6675,0.87
2,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,380,9.6,6.89,6675,0.87
3,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,384,9.6,6.89,6675,0.87
4,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,388,9.6,6.89,6675,0.87
5,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,392,9.6,6.89,6675,0.87
6,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,396,9.6,6.89,6675,0.87
7,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,400,9.6,6.89,6675,0.87
8,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,404,9.6,6.89,6675,0.87
9,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,408,9.6,6.89,6675,0.87
0,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.7,6.89,6675,0.87
1,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.8,6.89,6675,0.87
2,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.9,6.89,6675,0.87
3,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,10,6.89,6675,0.87
4,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,10.1,6.89,6675,0.87
5,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,10.2,6.89,6675,0.87
6,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,10.3,6.89,6675,0.87
7,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,10.4,6.89,6675,0.87
8,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,10.5,6.89,6675,0.87
9,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,10.6,6.89,6675,0.87
0,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.9,6675,0.87
1,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.91,6675,0.87
2,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.92,6675,0.87
3,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.93,6675,0.87
4,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.94,6675,0.87
5,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.95,6675,0.87
6,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.96,6675,0.87
7,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.97,6675,0.87
8,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.98,6675,0.87
9,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.99,6675,0.87
0,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6846,0.87
1,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6800,0.87
2,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6900,0.87
3,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6750,0.87
4,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6950,0.87
5,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6700,0.87
6,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,7000,0.87
7,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6680,0.87
8,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,7020,0.87
9,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,7050,0.87
0,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6675,1.3
1,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6675,1.25
2,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6675,1.2
3,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6675,1.15
4,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6675,1.1
5,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6675,1.05
6,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6675,1
7,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6675,0.95
8,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6675,0.9
9,147.381059,16.70549342,11.38157791,5.687261325,0.463236162,74.83925371,0,72.14555657,-0.005694386,0.625792738,0.695264906,4.035487485,16.35585085,6.727689603,15.46198521,4.511319928,2.805810379,1.919213363,4.307283858,38.44828354,12.46430503,11.85720007,12.3792577,11.51946368,13.4737803,19.28317421,18.09238974,18.24445454,372,9.6,6.89,6675,0.87
